"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","depurado","sinEspacios","statusCount","followers","favorites","friends","location","relevancia","localidadMayusculas","codProv","factorPonderacion"
"@KidRock se postula para el Senado de EEUU",FALSE,0,"KidRock","15/07/2017 4:00",FALSE,NA,"8,86073E+17","211918431","<a href=\https://about.twitter.com/products/tweetdeck\ rel=\nofollow\>TweetDeck</a>","labrujaecuador",0,FALSE,FALSE,NA,NA,"KidRock se postula para el Senado de EEUU","KidRocksepostulaparaelSenadodeEEUU",99303,87044,937,1788,"Ecuador",48.6823266219239,"ECUADOR",25,0
"Señora, puertas adentro, todo oficio, 4 ñiños, limpeza y cocina y ropa. Solo Interesados. 0986701520.",FALSE,0,NA,"2017-07-02 14:17:30",FALSE,NA,"881517188460535808",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LaOtraRadioec",0,FALSE,FALSE,NA,NA,"Señorapuertas adentrotodo oficio ñiñoslimpeza y cocina y ropaSolo Interesados.","SeñorapuertasadentrotodooficioñiñoslimpezaycocinayropaSoloInteresados.",52817,11749,1545,8,NA,1468.625,NA,25,0
"@WQRadio_EC @AmericoOficial Que Rico !!!!pero sera solo para Ecuador @AmericoOficial si sabes seria maravilloso esc… https://t.co/qYNZricwyI",FALSE,0,"WQRadio_EC","2017-07-10 18:12:11",TRUE,"884224869889658880","884475351606448128","423764833","<a href= http://twitter.com/download/android  rel= nofollow >Twitter for Android</a>","mirta_rubio",0,FALSE,FALSE,NA,NA,"WQRadioC AmericoOficial Que Rico pero sera solo para Ecuador AmericoOficial si sabes seria maravilloso esc…","WQRadioCAmericoOficialQueRicoperoserasoloparaEcuadorAmericoOficialsisabesseriamaravillosoesc…",4364,60,4016,48,"Suecia",1.25,"SUECIA",25,NA
"G. Almada: Dios quiera nunca vaya a ocurrir una desgracias jugando a estas horas, con el sol y en esta altura, pero cada uno busca ventaja",FALSE,1,NA,"2017-07-16 19:10:42",FALSE,NA,"886664404829425664",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","radio_sucre",1,FALSE,FALSE,NA,NA,"GAlmadaDios quiera nunca vaya a ocurrir una desgracias jugando a estas horascon el sol y en esta alturapero cada uno busca ventaja","GAlmadaDiosquieranuncavayaaocurrirunadesgraciasjugandoaestashorasconelsolyenestaalturaperocadaunobuscaventaja",63093,54313,70,714,"Guayaquil - Ecuador",76.1823281907433,"GUAYAQUIL - ECUADOR",9,0
"Ventas - sueldo básico, viaticos, incentivos, premios.  deltapower2017@gmail.com.",FALSE,0,NA,"2017-07-10 13:25:44",FALSE,NA,"884403264497831936",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LaOtraRadioec",0,FALSE,FALSE,NA,NA,"Ventas sueldo básicoviaticosincentivospremios deltapowergmailom.","Ventassueldobásicoviaticosincentivospremiosdeltapowergmailom.",52817,11749,1545,8,NA,1468.625,NA,25,0
"Un comando armado irrumpi<f3> en una fiesta familiar en M<e9>xico y asesin<f3> a 11<U+00A0>personas https://t.co/MVYqsm5tmy https://t.co/WtG3VCaoeR",FALSE,0,NA,"2017-07-19 13:03:54",FALSE,NA,"887659261928538112",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","radio_sucre",0,FALSE,FALSE,NA,NA,"Un comando armado irrumpi<f3> en una fiesta familiar en M<e9>xico y asesin<f3> a <U+00A0>personas","Uncomandoarmadoirrumpi<f3>enunafiestafamiliarenM<e9>xicoyasesin<f3>apersonas",63093,54313,70,714,"Guayaquil - Ecuador",76.1823281907433,"GUAYAQUIL - ECUADOR",9,0
"RT @labrujaecuador: Actor que dej<f3> \The Walking Dead\"" cree que los escritores no sab<ed>an qu<e9> hacer con su personaje https://t.co/CezPsxMUlf""",FALSE,0,NA,"08/07/2017 2:40",FALSE,NA,"8,83516E+17",NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""","danymen73",1,TRUE,FALSE,NA,NA,"Actor que dej<f3> he Walking Dead cree que los escritores no sab<ed>an qu<e9> hacer con su personaje ""","Actorquedej<f3>heWalkingDeadcreequelosescritoresnosab<ed>anqu<e9>hacerconsupersonaje""",5980,67,307,26,"esmeraldas ecuador",2.57692307692308,"ESMERALDAS ECUADOR",8,0
"The Weeknd est<e1> locamente enamorado de Selena Gomez https://t.co/S6fNjO7uW1",FALSE,0,NA,"04/07/2017 2:00",FALSE,NA,"8,82056E+17",NA,"<a href=\https://about.twitter.com/products/tweetdeck\"" rel=\""nofollow\"">TweetDeck</a>""","labrujaecuador",0,FALSE,FALSE,NA,NA,"The Weeknd est<e1> locamente enamorado de Selena Gomez","TheWeekndest<e1>locamenteenamoradodeSelenaGomez",99303,87044,937,1788,"Ecuador",48.6823266219239,"ECUADOR",25,0
"RT @ArgotiPablo: @Karlycode genial tarde
Xfa inscribeme para el 2do día del @Quitofest soy Pablo Argoti de Quito mi <U+260E> 0984932135
La @MetroS…",FALSE,0,NA,"2017-07-20 18:20:06",FALSE,NA,"888101224196734976",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MetroStereo",1,TRUE,FALSE,NA,NA,"genial tarde
Xfa inscribeme para el do día del Quitofest soy Pablo Argoti de Quito mi E
La MetroS…","genialtardeXfainscribemeparaeldodíadelQuitofestsoyPabloArgotideQuitomiELaMetroS…",16214,11953,5997,909,"Quito, Ecuador",13.1496149614961,"QUITO, ECUADOR",17,0
"Disfrutas de #Cobarde de @DANIELPAEZMusic en #OxígenoWQ https://t.co/jZOZ9WiT4U  <ed><U+00A0><U+00BE><ed><U+00B4><U+00A3><ed><U+00A0><U+00BC><ed><U+00BE><U+00B5><ed><U+00A0><U+00BC><ed><U+00BE><U+00B6>",FALSE,8,NA,"2017-07-21 15:24:34",FALSE,NA,"888419436436365312",NA,"<a href= http://twitter.com  rel= nofollow >Twitter Web Client</a>","WQRadio_EC",3,FALSE,FALSE,NA,NA,"Disfrutas de Cobarde de DANIELPAEZMusic en OxígenoWQ   dUAUBEedUBUAedUAUBCedUBEUBedUAUBCedUBEUB>","DisfrutasdeCobardedeDANIELPAEZMusicenOxígenoWQdUAUBEedUBUAedUAUBCedUBEUBedUAUBCedUBEUB>",77414,17860,5274,426,"Guayaquil - Ecuador.",41.924882629108,"GUAYAQUIL - ECUADOR.",9,NA
"Marc Anthony ahora sale con una modelo italiana https://t.co/uKbS0mECXC",FALSE,0,NA,"07/07/2017 14:30",FALSE,NA,"8,83332E+17",NA,"<a href=\https://about.twitter.com/products/tweetdeck\"" rel=\""nofollow\"">TweetDeck</a>""","labrujaecuador",0,FALSE,FALSE,NA,NA,"Marc Anthony ahora sale con una modelo italiana","MarcAnthonyahorasaleconunamodeloitaliana",99303,87044,937,1788,"Ecuador",48.6823266219239,"ECUADOR",25,0
"@vagosconsuerte @CanelaRadioEc @rpadpre @ExxonDj @jalaldubois Vagos, manden un pollito para las guaguas de Firmesa.",FALSE,1,"vagosconsuerte","29/06/2017 19:20",FALSE,"8,80504E+17","8,80506E+17","7,48561E+17","<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""","alex_effdoppler",1,FALSE,FALSE,NA,NA,"vagosconsuerte CanelaRadioEc rpadpre ExxonDj jalaldubois Vagosmanden un pollito para las guaguas de Firmesa.","vagosconsuerteCanelaRadioEcrpadpreExxonDjjalalduboisVagosmandenunpollitoparalasguaguasdeFirmesa.",3415,204,3611,608,"Ecuador",0.335526315789474,"ECUADOR",25,0
"Gillian Anderson critica la falta de mujeres en el equipo de \The X-Files\""""",FALSE,0,NA,"30/06/2017 22:00",FALSE,NA,"8,80909E+17",NA,"<a href=\https://about.twitter.com/products/tweetdeck\"" rel=\""nofollow\"">TweetDeck</a>""","labrujaecuador",0,FALSE,FALSE,NA,NA,"Gillian Anderson critica la falta de mujeres en el equipo de he Xiles""","GillianAndersoncriticalafaltademujeresenelequipodeheXiles""",99302,87043,937,1788,"Ecuador",48.6817673378076,"ECUADOR",25,0
"@WQRadio_EC @Anibal24Smith en #OxigenoWQ quiero escuchar el remix de #MásQueAyer d @rkmoficial y @ken_y_official ft Arcangel &amp, DeLaGhetto<ed><U+00A0><U+00BD><ed><U+00B1><U+00BD>",FALSE,0,"WQRadio_EC","2017-07-07 16:19:34",FALSE,NA,"883359849056174080","423764833","<a href= http://twitter.com/download/iphone  rel= nofollow >Twitter for iPhone</a>","genemotato",0,FALSE,FALSE,NA,NA,"WQRadioC AnibalSmith en OxigenoWQ quiero escuchar el remix de MásQueAyer d rkmoficial y kenfficial ft Arcangel mpDeLaGhettodUAUBDedUBUBD>","WQRadioCAnibalSmithenOxigenoWQquieroescucharelremixdeMásQueAyerdrkmoficialykenfficialftArcangelmpDeLaGhettodUAUBDedUBUBD>",14144,622,1677,472,"Guayaquil -Ecuador",1.31779661016949,"GUAYAQUIL -ECUADOR",9,NA
"Hola @labrujaecuador  porfa podr<ed>an poner #HeyDJ de @CNCOmusic y env<ed>en un saludo al mejor fandom @CNCOEcuadorVIP gracias <U+2764><U+2764>",FALSE,3,NA,"04/07/2017 1:23",FALSE,NA,"8,82047E+17",NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""","maryvale051214",3,FALSE,FALSE,NA,NA,"Hola labrujaecuador  porfa podr<ed>an poner HeyDJ de CNCOmusic y env<ed>en un saludo al mejor fandom CNCOEcuadorVIP gracias U>","Holalabrujaecuadorporfapodr<ed>anponerHeyDJdeCNCOmusicyenv<ed>enunsaludoalmejorfandomCNCOEcuadorVIPgraciasU>",10424,217,4457,522,"Quito, Ecuador",0.415708812260536,"QUITO, ECUADOR",17,0
"@CanelaRadioEc @Pepetoala es Victor Manuel soy gabriella sovenis",FALSE,0,"CanelaRadioEc","30/06/2017 16:02",FALSE,NA,"8,80819E+17","2411790656","<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Lite</a>""","28gaso",1,FALSE,FALSE,NA,NA,"CanelaRadioEc Pepetoala es Victor Manuel soy gabriella sovenis","CanelaRadioEcPepetoalaesVictorManuelsoygabriellasovenis",88,6,12,57,NA,0.105263157894737,NA,25,0
"RT @javilichito: @LaOtraRadioec 
#conlascobijasalaire 
Un saludo especial. Para Alex Cordova por su cumple de parte de johis",FALSE,0,NA,"2017-07-05 16:40:14",FALSE,NA,"882640275159613440",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LaOtraRadioec",1,TRUE,FALSE,NA,NA,"
conlascobijasalaire 
Un saludo especialPara Alex Cordova por su cumple de parte de johis","conlascobijasalaireUnsaludoespecialParaAlexCordovaporsucumpledepartedejohis",52817,11749,1545,8,NA,1468.625,NA,25,0
"Buenos días Anibal @WQRadio_EC nos puedes complacer con lo nuevo de @MaiteOficial ft @Calidandee #loca #WQcomoMegusta. Gracias",FALSE,1,NA,"2017-07-14 14:46:14",FALSE,NA,"885873073928515584",NA,"<a href= http://twitter.com  rel= nofollow >Twitter Web Client</a>","MPWEcuador",2,FALSE,FALSE,NA,NA,"Buenos días Anibal WQRadioC nos puedes complacer con lo nuevo de MaiteOficial ft Calidandee loca WQcomoMegustaGracias","BuenosdíasAnibalWQRadioCnospuedescomplacerconlonuevodeMaiteOficialftCalidandeelocaWQcomoMegustaGracias",22074,7659,297,620,"Guayaquil, Ecuador",12.3532258064516,"GUAYAQUIL, ECUADOR",9,NA
"Jueves Para escuchar #FelicesLos4 de @maluma me podrían complacer con esa música <ed><U+00A0><U+00BD><ed><U+00B9><U+008C><ed><U+00A0><U+00BC><ed><U+00BE><U+00B6><ed><U+00A0><U+00BD><ed><U+00B2><U+0095> @LaOtraRadioec",FALSE,0,NA,"2017-07-06 16:13:04",FALSE,NA,"882995824514527232",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sweet_daniiiela",0,FALSE,FALSE,NA,NA,"Jueves Para escuchar FelicesLos de maluma me podrían complacer con esa música dUAUBDedUBUCedUAUBCedUBEUBedUAUBDedUBULaOtraRadioec","JuevesParaescucharFelicesLosdemalumamepodríancomplacerconesamúsicadUAUBDedUBUCedUAUBCedUBEUBedUAUBDedUBULaOtraRadioec",12372,389,386,709,"ecuador",0.548660084626234,"ECUADOR",25,0
"@MetroStereo @gunsnroses @offspring R amstein
O bituary
B asca
E pica
R ed hot chilli papers
T otal Death
O peth
Roberto Miño. UIO.",FALSE,0,"MetroStereo","2017-07-13 23:19:03",FALSE,"885594121632718848","885639742557179904","159342762","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","robermigo",0,FALSE,FALSE,NA,NA,"MetroStereo gunsnroses offspring R amstein
O bituary
B asca
E pica
R ed hot chilli papers
T otal Death
O peth
Roberto MiñoUIO.","MetroStereogunsnrosesoffspringRamsteinObituaryBascaEpicaRedhotchillipapersTotalDeathOpethRobertoMiñoUIO.",15,26,17,46,NA,0.565217391304348,NA,25,0
"RT @Teff_Palacios: Arrancamos promo en tu @MetroStereo para llevarte al @Quitofest <ed><U+00A0><U+00BC><ed><U+00BE><U+00B6> https://t.co/HDmujYr0FX",FALSE,0,NA,"2017-07-20 19:48:29",FALSE,NA,"888123467219980288",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","santiagovcv",9,TRUE,FALSE,NA,NA,"Arrancamos promo en tu MetroStereo para llevarte al Quitofest dUAUBCedUBEUB","ArrancamospromoentuMetroStereoparallevartealQuitofestdUAUBCedUBEUB",326,104,2,166,"Quito",0.626506024096386,"QUITO",17,0
"#Virgo Hoy aprenderás muchas cosas pero de la peor manera y esto te va a hacer madurar rápidamente y mejorar en tu vida",FALSE,0,NA,"2017-07-16 17:40:57",FALSE,NA,"886641817948762112",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LaOtraRadioec",0,FALSE,FALSE,NA,NA,"Virgo Hoy aprenderás muchas cosas pero de la peor manera y esto te va a hacer madurar rápidamente y mejorar en tu vida","VirgoHoyaprenderásmuchascosasperodelapeormanerayestotevaahacermadurarrápidamenteymejorarentuvida",52817,11749,1545,8,NA,1468.625,NA,25,0
"<c9>stos son los pa<ed>ses m<e1>s haraganes del mundo seg<fa>n los datos recopilados por los<U+0085> https://t.co/wRMedBnL9L https://t.co/mFodMwC8IG",FALSE,0,NA,"2017-07-19 12:02:02",FALSE,NA,"887643693003534336",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","radio_sucre",0,FALSE,FALSE,NA,NA,"<c9>stos son los pa<ed>ses m<e1>s haraganes del mundo seg<fa>n los datos recopilados por los<U+0085>","<c9>stossonlospa<ed>sesm<e1>sharaganesdelmundoseg<fa>nlosdatosrecopiladosporlos<U+0085>",63093,54313,70,714,"Guayaquil - Ecuador",76.1823281907433,"GUAYAQUIL - ECUADOR",9,0
"Linda noche para escuchar #voyabuscarelamor de @JoelyBrian x #lanochewq @WQRadio_EC con @angelochoar y la  #promoecuadorjyb",FALSE,0,NA,"2017-07-05 00:44:46",FALSE,NA,"882399823177109504",NA,"<a href= http://twitter.com/download/android  rel= nofollow >Twitter for Android</a>","marciaboltas",0,FALSE,FALSE,NA,NA,"Linda noche para escuchar voyabuscarelamor de JoelyBrian x lanochewq WQRadioC con angelochoar y la  promoecuadorjyb","LindanocheparaescucharvoyabuscarelamordeJoelyBrianxlanochewqWQRadioCconangelochoarylapromoecuadorjyb",4663,297,12582,273,"Chile í ¼í·¨í ¼í·±",1.08791208791209,"CHILE Í ¼Í·¨Í ¼Í·±",25,NA
"RT @dianamilena2611: #CobijasQuito @LaOtraRadioec Salsa Viva Milena Peña #164 <ed><U+00A0><U+00BD><ed><U+00B8><U+00AC>",FALSE,0,NA,"2017-07-05 16:40:18",FALSE,NA,"882640290305232896",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LaOtraRadioec",1,TRUE,FALSE,NA,NA,"CobijasQuito LaOtraRadioec Salsa Viva Milena Peña  dUAUBDedUBUAC>","CobijasQuitoLaOtraRadioecSalsaVivaMilenaPeñadUAUBDedUBUAC>",52817,11749,1545,8,NA,1468.625,NA,25,0
"Mira cómo será esta despedida aquí <ed><U+00A0><U+00BE><ed><U+00B4><U+0098> <U+27A4> https://t.co/h7CogJamsk",FALSE,5,NA,"2017-07-03 23:55:41",FALSE,NA,"882025081228185600",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MetroStereo",3,FALSE,FALSE,NA,NA,"Mira cómo será esta despedida aquí dUAUBEedUBUA","MiracómoseráestadespedidaaquídUAUBEedUBUA",16214,11953,5997,909,"Quito, Ecuador",13.1496149614961,"QUITO, ECUADOR",17,0
"@CanelaRadioEc #DaddyEnQuito #DaddyenQuito #DaddyEnQuito #DaddyEnQuito",FALSE,0,"CanelaRadioEc","01/07/2017 0:14",FALSE,NA,"8,80943E+17","2411790656","<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""","Milo_mdi",1,FALSE,FALSE,NA,NA,"CanelaRadioEc DaddyEnQuito DaddyenQuito DaddyEnQuito DaddyEnQuito","CanelaRadioEcDaddyEnQuitoDaddyenQuitoDaddyEnQuitoDaddyEnQuito",185,51,60,159,"El inca city",0.320754716981132,"EL INCA CITY",25,0
"¡Disfrutas de #VolverteaVer de @neiramusica ahora en #CalentamientoRadialWQ <ed><U+00A0><U+00BC><ed><U+00BE><U+00B5><ed><U+00A0><U+00BC><ed><U+00BE><U+00B6><ed><U+00A0><U+00BC><ed><U+00BE><U+00B5><ed><U+00A0><U+00BC><ed><U+00BE><U+00B5><ed><U+00A0><U+00BC><ed><U+00BE><U+00B5>",FALSE,2,NA,"2017-07-13 19:42:27",FALSE,NA,"885585232807723008",NA,"<a href= http://twitter.com/download/android  rel= nofollow >Twitter for Android</a>","WQRadio_EC",1,FALSE,FALSE,NA,NA,"isfrutas de VolverteaVer de neiramusica ahora en CalentamientoRadialWQ dUAUBCedUBEUBedUAUBCedUBEUBedUAUBCedUBEUBedUAUBCedUBEUBedUAUBCedUBEUB>","isfrutasdeVolverteaVerdeneiramusicaahoraenCalentamientoRadialWQdUAUBCedUBEUBedUAUBCedUBEUBedUAUBCedUBEUBedUAUBCedUBEUBedUAUBCedUBEUB>",77414,17860,5274,426,"Guayaquil - Ecuador.",41.924882629108,"GUAYAQUIL - ECUADOR.",9,NA
"Escúchanos por wqradio 
<U+231A><U+FE0F>17:30 a 18:30 Lun - Vie
#NoMePierdoEstrategias https://t.co/5OTx5mWoZa",FALSE,0,NA,"2017-07-14 00:44:58",FALSE,NA,"885661365314220032",NA,"<a href= http://instagram.com  rel= nofollow >Instagram</a>","Ec_Estrategias",0,FALSE,FALSE,NA,NA,"Escúchanos por wqradio 
AUEF a  Lun Vie
NoMePierdoEstrategias","EscúchanosporwqradioAUEFaLunVieNoMePierdoEstrategias",697,220,97,686,"Guayaquil, Ecuador",0.32069970845481,"GUAYAQUIL, ECUADOR",9,NA
"Detectan una <U+0093>actividad inusual<U+0094> de submarinos<U+00A0>norcoreanos https://t.co/oBgvByamcN https://t.co/zHIkiQP7Jk",FALSE,1,NA,"2017-07-20 19:53:52",FALSE,NA,"888124821103493120",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","radio_sucre",3,FALSE,FALSE,NA,NA,"Detectan una <U+0093>actividad inusual<U+0094> de submarinos<U+00A0>norcoreanos","Detectanuna<U+0093>actividadinusual<U+0094>desubmarinosnorcoreanos",63093,54313,70,714,"Guayaquil - Ecuador",76.1823281907433,"GUAYAQUIL - ECUADOR",9,0
"@CanelaRadioEc  #DaddyYankee  #DaddyEnQuito  @daddy_yankee   @DYMFC_ECUADOR con ganas de ir al show  #DYARMY https://t.co/wJquEax2CZ",FALSE,1,"CanelaRadioEc","08/07/2017 16:38",FALSE,NA,"8,83727E+17","2411790656","<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""","ERICKDANNYY",4,FALSE,FALSE,NA,NA,"CanelaRadioEc  DaddyYankee  DaddyEnQuito  daddyankee   DYMFCCUADOR con ganas de ir al show  DYARMY","CanelaRadioEcDaddyYankeeDaddyEnQuitodaddyankeeDYMFCCUADORconganasdeiralshowDYARMY",1422,114,223,59,"Ecuador",1.93220338983051,"ECUADOR",25,0
"Amigos de @CanelaRadioEc pueden complacerme con la canci<f3>n de @maluma #FelicesLos4 Gracias",FALSE,0,NA,"07/07/2017 18:13",FALSE,NA,"8,83389E+17",NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""","Haylisbau",0,FALSE,FALSE,NA,NA,"Amigos de CanelaRadioEc pueden complacerme con la canci<f3>n de maluma FelicesLos Gracias","AmigosdeCanelaRadioEcpuedencomplacermeconlacanci<f3>ndemalumaFelicesLosGracias",1468,36,1669,35,"Milagro",1.02857142857143,"MILAGRO",9,0
"@radio_sucre @ATMGuayaquil C<f3>mo est<e1> compa<f1>ero? @PabloNoboa1 @moranfabian",FALSE,1,"radio_sucre","2017-07-14 19:53:15",FALSE,"885910775558266880","885950338351738880","86374475","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lgrobalino",0,FALSE,FALSE,NA,NA,"radioucre ATMGuayaquil C<f3>mo est<e1> compa<f1>eroPabloNoboa moranfabian","radioucreATMGuayaquilC<f3>moest<e1>compa<f1>eroPabloNoboamoranfabian",64254,1056,40578,1234,NA,0.856447688564477,NA,25,0
"@SoyFherWQradio me pasas #GanasLocas de @PrinceRoyce @FarrukoOfficial porfa en #CalentamientoRadial @WQRadio_EC 
#PromoEcuadorJyB gracias!",FALSE,1,"SoyFherWQradio","2017-07-20 19:58:01",FALSE,NA,"888125865208315904","197449499","<a href= http://twitter.com/download/android  rel= nofollow >Twitter for Android</a>","Rocio_Beleen29",0,FALSE,FALSE,NA,NA,"SoyFherWQradio me pasas GanasLocas de PrinceRoyce FarrukoOfficial porfa en CalentamientoRadial WQRadioC 
PromoEcuadorJyB gracias!","SoyFherWQradiomepasasGanasLocasdePrinceRoyceFarrukoOfficialporfaenCalentamientoRadialWQRadioCPromoEcuadorJyBgracias!",8271,363,3416,647,"Ecuador",0.561051004636785,"ECUADOR",25,NA
"@laotraradioec
Salydis desde Providence, Rhode Island. USA.",FALSE,0,"LaOtraRadioec","2017-07-10 12:19:39",FALSE,NA,"884386633491132416","2581392690","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JuanEnriqueBeni",1,FALSE,FALSE,NA,NA,"laotraradioec
Salydis desde ProvidenceRhode IslandUSA.","laotraradioecSalydisdesdeProvidenceRhodeIslandUSA.",43,7,7,38,NA,0.184210526315789,NA,25,0
"@Pepetoala @LoroHomero @CanelaRadioEc V<ed>ctor manuelle",FALSE,0,"Pepetoala","30/06/2017 16:02",FALSE,NA,"8,80819E+17","211554266","<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""","juuanjovr",1,FALSE,FALSE,NA,NA,"Pepetoala LoroHomero CanelaRadioEc V<ed>ctor manuelle","PepetoalaLoroHomeroCanelaRadioEcV<ed>ctormanuelle",480,104,159,651,NA,0.159754224270353,NA,25,0
"RT @AleJacome3: #ALESSOCONALFARADIO @RadioAlfaec @Alesso",FALSE,0,NA,"2017-07-19 10:59:22",FALSE,NA,"887627921149411328",NA,"<a href= http://twitter.com  rel= nofollow >Twitter Web Client</a>","jhzrDpHPadMEnqq",6,TRUE,FALSE,NA,NA,"ALESSOCONALFARADIO RadioAlfaec Alesso","ALESSOCONALFARADIORadioAlfaecAlesso",473,10,459,43,NA,0.232558139534884,NA,25,NA
"@CanelaRadioEc @Pepetoala oscar de le<f3>n. El fara<f3>n de la salsa",FALSE,0,"CanelaRadioEc","17/07/2017 15:39",FALSE,NA,"8,86974E+17","2411790656","<a href=\http://twitter.com/download/android\ rel=\nofollow\>Twitter for Android</a>","ericksado",1,FALSE,FALSE,NA,NA,"CanelaRadioEc Pepetoala oscar de le<f3>nEl fara<f3>n de la salsa","CanelaRadioEcPepetoalaoscardele<f3>nElfara<f3>ndelasalsa",781,108,89,245,NA,0.440816326530612,NA,25,0
"RT @NadyGaby: @alvaro_exa @ExaFmEcuador Que chevereee... el concierto mas esperado del a<f1>o. Deber<ed>an invitar a Carlos Rivera <ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B8><U+008D>",FALSE,0,NA,"2017-07-19 16:46:18",FALSE,NA,"887715231572668416",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tamyocampot",1,TRUE,FALSE,NA,NA,"Que chevereeeel concierto mas esperado del a<f1>oDeber<ed>an invitar a Carlos Rivera dUAUBDedUBUDedUAUBDedUBUDedUAUBDedUBUD>","Quechevereeeelconciertomasesperadodela<f1>oDeber<ed>aninvitaraCarlosRiveradUAUBDedUBUDedUAUBDedUBUDedUAUBDedUBUD>",8968,704,4635,915,"Quito, Ecuador.",0.769398907103825,"QUITO, ECUADOR.",17,0
"@laotrafmec #cobijasalairequito#saludos desde madrid m encanta la radio saludos familia Camacho Carrion n la Lucha d los pobres bendiciones",FALSE,0,"Lauracarlosamy","2017-07-05 11:26:54",FALSE,"872399261757042688","882561419266404352","1908851838","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Lauracarlosamy",0,FALSE,FALSE,NA,NA,"laotrafmec cobijasalairequitosaludos desde madrid m encanta la radio saludos familia Camacho Carrion n la Lucha d los pobres bendiciones","laotrafmeccobijasalairequitosaludosdesdemadridmencantalaradiosaludosfamiliaCamachoCarrionnlaLuchadlospobresbendiciones",19,8,35,41,NA,0.195121951219512,NA,25,0
"RT @Xavito18: Puerto Rico @CanelaRadioEc @Pepetoala @LoroHomero nacionalidad de. V<ed>ctor Manuel",FALSE,0,NA,"07/07/2017 16:36",FALSE,NA,"8,83364E+17",NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""","Xavito18",1,TRUE,FALSE,NA,NA,"Puerto Rico CanelaRadioEc Pepetoala LoroHomero nacionalidad deV<ed>ctor Manuel","PuertoRicoCanelaRadioEcPepetoalaLoroHomeronacionalidaddeV<ed>ctorManuel",562,77,11,274,"Guayaquil - Ecuador",0.281021897810219,"GUAYAQUIL - ECUADOR",9,0
"jajajajaja hermoso https://t.co/aDeKO06rpG",FALSE,0,NA,"03/07/2017 18:06",FALSE,NA,"8,81937E+17",NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""","vivimacias15",0,FALSE,FALSE,NA,NA,"jajajajaja hermoso","jajajajajahermoso",2174,488,718,758,"Quito",0.643799472295514,"QUITO",17,0
"Asi sea pues, amen!! https://t.co/3YLnN9Pd7o",FALSE,0,NA,"2017-07-21 16:04:17",FALSE,NA,"888429432238723072",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ciclondelasalsa",0,FALSE,FALSE,NA,NA,"Asi sea puesamen","Asiseapuesamen",26465,2408,1506,1338,"Guayaquil - Ecuador",1.79970104633782,"GUAYAQUIL - ECUADOR",9,0
