"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","depurado","sinEspacios","statusCount","followers","favorites","friends","location","relevancia","localidadMayusculas","codProv","factorPonderacion"
"@LosJosemas @CanelaRadioEc Y el josema donde anda saludos",FALSE,0,"LosJosemas","21/07/2017 19:55",FALSE,"8,88487E+17","8,88488E+17","372618356","<a href=\http://twitter.com/download/android\ rel=\nofollow\>Twitter for Android</a>","Slagee3",0,FALSE,FALSE,NA,NA,"LosJosemas CanelaRadioEc Y el josema donde anda saludos","LosJosemasCanelaRadioEcYeljosemadondeandasaludos",1,0,1,51,NA,0,NA,25,0
"@LosJosemas @HablandoJugadas @CanelaRadioEc Algun premio ha de ser jajajaja",FALSE,0,"LosJosemas","21/07/2017 19:53",FALSE,"8,88487E+17","8,88487E+17","372618356","<a href=\http://twitter.com/download/android\ rel=\nofollow\>Twitter for Android</a>","cexar_ddcc",0,FALSE,FALSE,NA,NA,"LosJosemas HablandoJugadas CanelaRadioEc Algun premio ha de ser jajajaja","LosJosemasHablandoJugadasCanelaRadioEcAlgunpremiohadeserjajajaja",52,14,4,118,NA,0.11864406779661,NA,25,0
"RT @LosJosemas: Los mejores est<e1>n en @CanelaRadioEc nos referimos obviamente a: @vagosconsuerte @TrompasFalopio @Afilodecama_ec y @Radiacio<U+0085>",FALSE,0,NA,"22/07/2017 0:32",FALSE,NA,"8,88557E+17",NA,"<a href=\http://twitter.com/download/android\ rel=\nofollow\>Twitter for Android</a>","marggiefu",4,TRUE,FALSE,NA,NA,"Los mejores est<e1>n en CanelaRadioEc nos referimos obviamente avagosconsuerte TrompasFalopio Afilodecamac y Radiacio<U+0085>","Losmejoresest<e1>nenCanelaRadioEcnosreferimosobviamenteavagosconsuerteTrompasFalopioAfilodecamacyRadiacio<U+0085>",60,1,107,23,NA,0.0434782608695652,NA,25,0
"Los mejores est<e1>n en @CanelaRadioEc nos referimos obviamente a: @vagosconsuerte @TrompasFalopio @Afilodecama_ec y @Radiaciont",FALSE,12,NA,"21/07/2017 18:42",FALSE,NA,"8,88469E+17",NA,"<a href=\http://twitter.com/download/iphone\ rel=\nofollow\>Twitter for iPhone</a>","LosJosemas",4,FALSE,FALSE,NA,NA,"Los mejores est<e1>n en CanelaRadioEc nos referimos obviamente avagosconsuerte TrompasFalopio Afilodecamac y Radiaciont","Losmejoresest<e1>nenCanelaRadioEcnosreferimosobviamenteavagosconsuerteTrompasFalopioAfilodecamacyRadiaciont",1594,27436,482,5477,"Quito, Ecuador",5.00931166697097,"QUITO, ECUADOR",17,0
"RT @mireya_reyes25: @CanelaRadioEc los mejores @Pepetoala @LoroHomero   canta Victor Manuelle ..si tu me besas #salsaviva  soy Mireya Reyes",FALSE,0,NA,"30/06/2017 16:59",FALSE,NA,"8,80833E+17",NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""","mireya_reyes25",1,TRUE,FALSE,NA,NA,"los mejores Pepetoala LoroHomero   canta Victor Manuelle si tu me besas salsaviva  soy Mireya Reyes","losmejoresPepetoalaLoroHomerocantaVictorManuellesitumebesassalsavivasoyMireyaReyes",307,14,140,54,NA,0.259259259259259,NA,25,0
"Los reinos se preparan para la \Gran Guerra\: As<ed> fue el estreno de la s<e9>ptima temporada de \Game of Thrones\",FALSE,1,NA,"17/07/2017 20:30",FALSE,NA,"8,87047E+17",NA,"<a href=\https://about.twitter.com/products/tweetdeck\ rel=\nofollow\>TweetDeck</a>","labrujaecuador",0,FALSE,FALSE,NA,NA,"Los reinos se preparan para la ran Guerra As<ed> fue el estreno de la s<e9>ptima temporada de ame of Thrones\","LosreinossepreparanparalaranGuerraAs<ed>fueelestrenodelas<e9>ptimatemporadadeameofThrones\",99303,87044,937,1788,"Ecuador",48.6823266219239,"ECUADOR",25,0
"@Louis_Tomlinson lanzar<e1> tema el 21 de julio",FALSE,0,"Louis_Tomlinson","01/07/2017 2:00",FALSE,NA,"8,80969E+17","84279963","<a href=\https://about.twitter.com/products/tweetdeck\"" rel=\""nofollow\"">TweetDeck</a>""","labrujaecuador",0,FALSE,FALSE,NA,NA,"Louisomlinson lanzar<e1> tema el  de julio","Louisomlinsonlanzar<e1>temaeldejulio",99303,87044,937,1788,"Ecuador",48.6823266219239,"ECUADOR",25,0
"Louis Tomlinson firma con Epic Records, el 21 de julio lanzar<e1> su promocional \Back To You\""""",FALSE,1,NA,"15/07/2017 16:00",FALSE,NA,"8,86254E+17",NA,"<a href=\https://about.twitter.com/products/tweetdeck\"" rel=\""nofollow\"">TweetDeck</a>""","labrujaecuador",0,FALSE,FALSE,NA,NA,"Louis Tomlinson firma con Epic Recordsel  de julio lanzar<e1> su promocional ack To You""","LouisTomlinsonfirmaconEpicRecordseldejuliolanzar<e1>supromocionalackToYou""",99303,87044,937,1788,"Ecuador",48.6823266219239,"ECUADOR",25,0
"Louis Tomlinson firma con Epic Records, el 21 de julio lanzar<e1> su promocional \Back To You\",FALSE,2,NA,"15/07/2017 16:00",FALSE,NA,"8,86254E+17",NA,"<a href=\https://about.twitter.com/products/tweetdeck\ rel=\nofollow\>TweetDeck</a>","labrujaecuador",0,FALSE,FALSE,NA,NA,"Louis Tomlinson firma con Epic Recordsel  de julio lanzar<e1> su promocional ack To You\","LouisTomlinsonfirmaconEpicRecordseldejuliolanzar<e1>supromocionalackToYou\",99303,87044,937,1788,"Ecuador",48.6823266219239,"ECUADOR",25,0
"Lo <fa>nico que no entiende q la gente piensa diferente #mashicorrea @CanelaRadioEc @PATODIAZGUEVARA y @Lenin est<e1> haciendo bien las cosas",FALSE,1,NA,"06/07/2017 14:26",FALSE,NA,"8,82969E+17",NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""","jcriofriom",0,FALSE,FALSE,NA,NA,"Lo <fa>nico que no entiende q la gente piensa diferente mashicorrea CanelaRadioEc PATODIAZGUEVARA y Lenin est<e1> haciendo bien las cosas","Lo<fa>nicoquenoentiendeqlagentepiensadiferentemashicorreaCanelaRadioEcPATODIAZGUEVARAyLeninest<e1>haciendobienlascosas",1323,222,11,1157,NA,0.191875540190147,NA,25,0
"'El planeta de los simios' destrona al 'Hombre Ara<f1>a' en la taquilla de Norteam<e9>rica",FALSE,2,NA,"17/07/2017 13:30",FALSE,NA,"8,86941E+17",NA,"<a href=\https://about.twitter.com/products/tweetdeck\ rel=\nofollow\>TweetDeck</a>","labrujaecuador",1,FALSE,FALSE,NA,NA,"l planeta de los simiosdestrona al ombre Ara<f1>aen la taquilla de Norteam<e9>rica","lplanetadelossimiosdestronaalombreAra<f1>aenlataquilladeNorteam<e9>rica",99303,87044,937,1788,"Ecuador",48.6823266219239,"ECUADOR",25,0
"\El planeta de los simios: La guerra\ conquista la taquilla norteamericana en su fin de semana de estreno",FALSE,0,NA,"17/07/2017 19:00",FALSE,NA,"8,87024E+17",NA,"<a href=\https://about.twitter.com/products/tweetdeck\ rel=\nofollow\>TweetDeck</a>","labrujaecuador",0,FALSE,FALSE,NA,NA,"l planeta de los simiosLa guerraconquista la taquilla norteamericana en su fin de semana de estreno","lplanetadelossimiosLaguerraconquistalataquillanorteamericanaensufindesemanadeestreno",99303,87044,937,1788,"Ecuador",48.6823266219239,"ECUADOR",25,0
"\El planeta de los simios: La guerra\: El mono no se humaniza, evoluciona",FALSE,0,NA,"15/07/2017 0:30",FALSE,NA,"8,8602E+17",NA,"<a href=\https://about.twitter.com/products/tweetdeck\ rel=\nofollow\>TweetDeck</a>","labrujaecuador",0,FALSE,FALSE,NA,NA,"l planeta de los simiosLa guerra El mono no se humanizaevoluciona","lplanetadelossimiosLaguerraElmononosehumanizaevoluciona",99303,87044,937,1788,"Ecuador",48.6823266219239,"ECUADOR",25,0
"\El planeta de los simios: La guerra\"": El mono no se humaniza, evoluciona""",FALSE,0,NA,"15/07/2017 0:30",FALSE,NA,"8,8602E+17",NA,"<a href=\https://about.twitter.com/products/tweetdeck\"" rel=\""nofollow\"">TweetDeck</a>""","labrujaecuador",0,FALSE,FALSE,NA,NA,"l planeta de los simiosLa guerraEl mono no se humanizaevoluciona""","lplanetadelossimiosLaguerraElmononosehumanizaevoluciona""",99303,87044,937,1788,"Ecuador",48.6823266219239,"ECUADOR",25,0
"\El rector del IAENEDU PhD. Sebasti<e1>n Torres da a conocer la oferta de #PosgradosIAEN en CanelaRadioEc https://t.co/T7Y9Xu38Cl\ IAENEDU",FALSE,0,NA,"17/07/2017 14:36",FALSE,NA,"8,86958E+17",NA,"<a href=\https://ifttt.com\ rel=\nofollow\>IFTTT</a>","CatedraEcuador",0,FALSE,FALSE,NA,NA,"l rector del IAENEDU PhDSebasti<e1>n Torres da a conocer la oferta de PosgradosIAEN en CanelaRadioEc","lrectordelIAENEDUPhDSebasti<e1>nTorresdaaconocerlaofertadePosgradosIAENenCanelaRadioEc",5646,117,9,28,"Ecuador",4.17857142857143,"ECUADOR",25,0
"RT @marianavas23: @CanelaRadioEc. @Pepetoala.el segundo nombre Aurora y la xancion victo manuel",FALSE,0,NA,"29/06/2017 16:37",FALSE,NA,"8,80465E+17",NA,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Lite</a>""","CanelaRadioEc",1,TRUE,FALSE,NA,NA,"l segundo nombre Aurora y la xancion victo manuel","lsegundonombreAuroraylaxancionvictomanuel",39393,60937,2136,7,NA,8705.28571428571,NA,25,0
"@LTUpdated ECUADOR @AlfaRadioEc @RadioDisneyLA @LaOtraRadioec @CanelaRadioEc",FALSE,1,"LTUpdated","02/07/2017 21:44",FALSE,"8,81628E+17","8,8163E+17","8,72981E+17","<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""","jbfeatlwt",0,FALSE,FALSE,NA,NA,"LTUpdated ECUADOR AlfaRadioEc RadioDisneyLA LaOtraRadioec CanelaRadioEc","LTUpdatedECUADORAlfaRadioEcRadioDisneyLALaOtraRadioecCanelaRadioEc",89681,27791,1106,4919,"jb, sg, lt",5.64972555397438,"JB, SG, LT",25,0
"Luc Besson expone las dificultades de lograr reclutar a Rihanna como actriz",FALSE,0,NA,"07/07/2017 21:00",FALSE,NA,"8,8343E+17",NA,"<a href=\https://about.twitter.com/products/tweetdeck\"" rel=\""nofollow\"">TweetDeck</a>""","labrujaecuador",0,FALSE,FALSE,NA,NA,"Luc Besson expone las dificultades de lograr reclutar a Rihanna como actriz","LucBessonexponelasdificultadesdelograrreclutaraRihannacomoactriz",99303,87044,937,1788,"Ecuador",48.6823266219239,"ECUADOR",25,0
"Luego de no sacar disco desde 2013, Jay-Z regres<f3> a la escena musical con su disco 4:44",FALSE,1,NA,"02/07/2017 3:49",FALSE,NA,"8,81359E+17",NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""","labrujaecuador",0,FALSE,FALSE,NA,NA,"Luego de no sacar disco desde Jay regres<f3> a la escena musical con su disco","LuegodenosacardiscodesdeJayregres<f3>alaescenamusicalconsudisco",99303,87044,937,1788,"Ecuador",48.6823266219239,"ECUADOR",25,0
"RT @LuisCalixto13: @CanelaRadioEc Luis Calixto Alvarado #desayuno @LoroHomero @Pepetoala",FALSE,0,NA,"14/07/2017 17:47",FALSE,NA,"8,85919E+17",NA,"<a href=\https://mobile.twitter.com\ rel=\nofollow\>Twitter Lite</a>","CanelaRadioEc",1,TRUE,FALSE,NA,NA,"Luis Calixto Alvarado desayuno LoroHomero Pepetoala","LuisCalixtoAlvaradodesayunoLoroHomeroPepetoala",39393,60937,2136,7,NA,8705.28571428571,NA,25,0
"RT @jinsopmora: @CanelaRadioEc luis enrique es el cantante",FALSE,0,NA,"30/06/2017 16:42",FALSE,NA,"8,80829E+17",NA,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Lite</a>""","CanelaRadioEc",1,TRUE,FALSE,NA,NA,"luis enrique es el cantante","luisenriqueeselcantante",39393,60937,2136,7,NA,8705.28571428571,NA,25,0
"Luis Fonsi y Ed Sheeran entre lo m<e1>s vendido en lo que va del 2017",FALSE,2,NA,"07/07/2017 15:30",FALSE,NA,"8,83347E+17",NA,"<a href=\https://about.twitter.com/products/tweetdeck\"" rel=\""nofollow\"">TweetDeck</a>""","labrujaecuador",1,FALSE,FALSE,NA,NA,"Luis Fonsi y Ed Sheeran entre lo m<e1>s vendido en lo que va del","LuisFonsiyEdSheeranentrelom<e1>svendidoenloquevadel",99303,87044,937,1788,"Ecuador",48.6823266219239,"ECUADOR",25,0
"Lunes Para escuchar #FelicesLos4 de @maluma me podr<ed>an complacer con esa m<fa>sica <ed><U+00A0><U+00BD><ed><U+00B9><U+008C><ed><U+00A0><U+00BC><ed><U+00BE><U+00B6><ed><U+00A0><U+00BD><ed><U+00B1><U+008F> @labrujaecuador",FALSE,0,NA,"11/07/2017 1:06",FALSE,NA,"8,8458E+17",NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""","sweet_daniiiela",0,FALSE,FALSE,NA,NA,"Lunes Para escuchar FelicesLos de maluma me podr<ed>an complacer con esa m<fa>sica dUAUBDedUBUCedUAUBCedUBEUBedUAUBDedUBUFlabrujaecuador","LunesParaescucharFelicesLosdemalumamepodr<ed>ancomplacerconesam<fa>sicadUAUBDedUBUCedUAUBCedUBEUBedUAUBDedUBUFlabrujaecuador",12347,389,386,709,"ecuador",0.548660084626234,"ECUADOR",25,0
"Lunes Para escuchar #FelicesLos4 de @maluma me podr<ed>an complacer con esa m<fa>sica <ed><U+00A0><U+00BD><ed><U+00B9><U+008C><ed><U+00A0><U+00BC><ed><U+00BE><U+00B6><ed><U+00A0><U+00BD><ed><U+00B2><U+0095> @labrujaecuador",FALSE,0,NA,"10/07/2017 22:28",FALSE,NA,"8,8454E+17",NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""","sweet_daniiiela",0,FALSE,FALSE,NA,NA,"Lunes Para escuchar FelicesLos de maluma me podr<ed>an complacer con esa m<fa>sica dUAUBDedUBUCedUAUBCedUBEUBedUAUBDedUBUlabrujaecuador","LunesParaescucharFelicesLosdemalumamepodr<ed>ancomplacerconesam<fa>sicadUAUBDedUBUCedUAUBCedUBEUBedUAUBDedUBUlabrujaecuador",12347,389,386,709,"ecuador",0.548660084626234,"ECUADOR",25,0
"Lupita Nyong<U+0092>o protagoniza teaser del disco de JAY-Z, el rapero realiza el <e1>lbum visual <U+0093>4:44<U+0094>",FALSE,0,NA,"30/06/2017 11:00",FALSE,NA,"8,80743E+17",NA,"<a href=\https://about.twitter.com/products/tweetdeck\"" rel=\""nofollow\"">TweetDeck</a>""","labrujaecuador",0,FALSE,FALSE,NA,NA,"Lupita Nyong<U+0092>o protagoniza teaser del disco de JAYel rapero realiza el <e1>lbum visual <U+0093><U+0094>","LupitaNyong<U+0092>oprotagonizateaserdeldiscodeJAYelraperorealizael<e1>lbumvisual<U+0093><U+0094>",99303,87044,937,1788,"Ecuador",48.6823266219239,"ECUADOR",25,0
"RT @rositaepp: @vagosconsuerte @belendelbien @PATOFORTUNY @CUCHITO1940 @negritoklinger @DJDanielCruz @rpadpre @jalaldubois @CanelaRadioEc M<U+0085>",FALSE,0,NA,"30/06/2017 14:26",FALSE,NA,"8,80795E+17",NA,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Lite</a>""","CanelaRadioEc",1,TRUE,FALSE,NA,NA,"M<U+0085>","M<U+0085>",39393,60937,2136,7,NA,8705.28571428571,NA,25,0
"Madonna contin<fa>a con sus labores ben<e9>ficas en Malaui",FALSE,1,NA,"07/07/2017 3:00",FALSE,NA,"8,83159E+17",NA,"<a href=\https://about.twitter.com/products/tweetdeck\"" rel=\""nofollow\"">TweetDeck</a>""","labrujaecuador",0,FALSE,FALSE,NA,NA,"Madonna contin<fa>a con sus labores ben<e9>ficas en Malaui","Madonnacontin<fa>aconsuslaboresben<e9>ficasenMalaui",99303,87044,937,1788,"Ecuador",48.6823266219239,"ECUADOR",25,0
"@Madonna demuestra su filantrop<ed>a por Malaui",FALSE,0,"Madonna","13/07/2017 15:00",FALSE,NA,"8,85514E+17","512700138","<a href=\https://about.twitter.com/products/tweetdeck\ rel=\nofollow\>TweetDeck</a>","labrujaecuador",0,FALSE,FALSE,NA,NA,"Madonna demuestra su filantrop<ed>a por Malaui","Madonnademuestrasufilantrop<ed>aporMalaui",99303,87044,937,1788,"Ecuador",48.6823266219239,"ECUADOR",25,0
"@Madonna hizo topless \patri<f3>tico\"" por el D<ed>a de la Independencia de EEUU""",FALSE,0,"Madonna","06/07/2017 18:30",FALSE,NA,"8,8303E+17","512700138","<a href=\https://about.twitter.com/products/tweetdeck\"" rel=\""nofollow\"">TweetDeck</a>""","labrujaecuador",0,FALSE,FALSE,NA,NA,"Madonna hizo topless atri<f3>tico por el D<ed>a de la Independencia de EEUU""","Madonnahizotoplessatri<f3>ticoporelD<ed>adelaIndependenciadeEEUU""",99303,87044,937,1788,"Ecuador",48.6823266219239,"ECUADOR",25,0
"Madonna inaugurar<e1> una unidad pedi<e1>trica en Malawi que llevar<e1> el nombre de uno de sus hijos adoptivos",FALSE,0,NA,"12/07/2017 9:00",FALSE,NA,"8,85061E+17",NA,"<a href=\https://about.twitter.com/products/tweetdeck\ rel=\nofollow\>TweetDeck</a>","labrujaecuador",0,FALSE,FALSE,NA,NA,"Madonna inaugurar<e1> una unidad pedi<e1>trica en Malawi que llevar<e1> el nombre de uno de sus hijos adoptivos","Madonnainaugurar<e1>unaunidadpedi<e1>tricaenMalawiquellevar<e1>elnombredeunodesushijosadoptivos",99303,87044,937,1788,"Ecuador",48.6823266219239,"ECUADOR",25,0
"Madonna inaugurar<e1> unidad pedi<e1>trica en Malaui",FALSE,2,NA,"07/07/2017 18:30",FALSE,NA,"8,83393E+17",NA,"<a href=\https://about.twitter.com/products/tweetdeck\"" rel=\""nofollow\"">TweetDeck</a>""","labrujaecuador",1,FALSE,FALSE,NA,NA,"Madonna inaugurar<e1> unidad pedi<e1>trica en Malaui","Madonnainaugurar<e1>unidadpedi<e1>tricaenMalaui",99303,87044,937,1788,"Ecuador",48.6823266219239,"ECUADOR",25,0
"Madonna inaugur<f3> hospital en Malaui, la construcci<f3>n la realiz<f3> con su fundaci<f3>n Raising Malawi",FALSE,1,NA,"13/07/2017 19:30",FALSE,NA,"8,85582E+17",NA,"<a href=\https://about.twitter.com/products/tweetdeck\ rel=\nofollow\>TweetDeck</a>","labrujaecuador",0,FALSE,FALSE,NA,NA,"Madonna inaugur<f3> hospital en Malauila construcci<f3>n la realiz<f3> con su fundaci<f3>n Raising Malawi","Madonnainaugur<f3>hospitalenMalauilaconstrucci<f3>nlarealiz<f3>consufundaci<f3>nRaisingMalawi",99303,87044,937,1788,"Ecuador",48.6823266219239,"ECUADOR",25,0
"Madonna posa <U+0093>topless<U+0094> con la bandera de EU https://t.co/doWwAVHcXn",FALSE,1,NA,"06/07/2017 3:00",FALSE,NA,"8,82796E+17",NA,"<a href=\https://about.twitter.com/products/tweetdeck\"" rel=\""nofollow\"">TweetDeck</a>""","labrujaecuador",0,FALSE,FALSE,NA,NA,"Madonna posa <U+0093>topless<U+0094> con la bandera de EU","Madonnaposa<U+0093>topless<U+0094>conlabanderadeEU",99303,87044,937,1788,"Ecuador",48.6823266219239,"ECUADOR",25,0
"Madre de hijos de Ricky Martin no es una desconocida https://t.co/6915VziZJn",FALSE,0,NA,"18/07/2017 13:00",FALSE,NA,"8,87296E+17",NA,"<a href=\https://about.twitter.com/products/tweetdeck\ rel=\nofollow\>TweetDeck</a>","labrujaecuador",0,FALSE,FALSE,NA,NA,"Madre de hijos de Ricky Martin no es una desconocida","MadredehijosdeRickyMartinnoesunadesconocida",99303,87044,937,1788,"Ecuador",48.6823266219239,"ECUADOR",25,0
"Maisie Williams sostiene que las actrices est<e1>n obligadas a hacer personajes mayores porque venden m<e1>s en Hollywood",FALSE,0,NA,"11/07/2017 12:30",FALSE,NA,"8,84752E+17",NA,"<a href=\https://about.twitter.com/products/tweetdeck\ rel=\nofollow\>TweetDeck</a>","labrujaecuador",0,FALSE,FALSE,NA,NA,"Maisie Williams sostiene que las actrices est<e1>n obligadas a hacer personajes mayores porque venden m<e1>s en Hollywood","MaisieWilliamssostienequelasactricesest<e1>nobligadasahacerpersonajesmayoresporquevendenm<e1>senHollywood",99303,87044,937,1788,"Ecuador",48.6823266219239,"ECUADOR",25,0
"@MajorLazer lucha contra el buylling escolar en su video <U+0093>Know No Better<U+0094>",FALSE,0,"MAJORLAZER","13/07/2017 14:30",FALSE,NA,"8,85507E+17","30513101","<a href=\https://about.twitter.com/products/tweetdeck\ rel=\nofollow\>TweetDeck</a>","labrujaecuador",0,FALSE,FALSE,NA,NA,"MajorLazer lucha contra el buylling escolar en su video <U+0093>Know No Better<U+0094>","MajorLazerluchacontraelbuyllingescolarensuvideo<U+0093>KnowNoBetter<U+0094>",99303,87044,937,1788,"Ecuador",48.6823266219239,"ECUADOR",25,0
"@Maluma cae en la fiebre de <U+0093>Mi Gente<U+0094> el nuevo tema de @JBalvin",FALSE,0,"maluma","18/07/2017 3:00",FALSE,NA,"8,87145E+17","153433497","<a href=\https://about.twitter.com/products/tweetdeck\ rel=\nofollow\>TweetDeck</a>","labrujaecuador",0,FALSE,FALSE,NA,NA,"Maluma cae en la fiebre de <U+0093>Mi Gente<U+0094> el nuevo tema de JBalvin","Malumacaeenlafiebrede<U+0093>MiGente<U+0094>elnuevotemadeJBalvin",99303,87044,937,1788,"Ecuador",48.6823266219239,"ECUADOR",25,0
"Maluma lanza la versi<f3>n salsa de <U+0093>Felices los 4<U+0094>, esta era la sorpresa que preparaba el colombiano junto a Marc Anthony",FALSE,1,NA,"08/07/2017 14:00",FALSE,NA,"8,83687E+17",NA,"<a href=\https://about.twitter.com/products/tweetdeck\"" rel=\""nofollow\"">TweetDeck</a>""","labrujaecuador",0,FALSE,FALSE,NA,NA,"Maluma lanza la versi<f3>n salsa de <U+0093>Felices los <U+0094>esta era la sorpresa que preparaba el colombiano junto a Marc Anthony","Malumalanzalaversi<f3>nsalsade<U+0093>Feliceslos<U+0094>estaeralasorpresaquepreparabaelcolombianojuntoaMarcAnthony",99303,87044,937,1788,"Ecuador",48.6823266219239,"ECUADOR",25,0
"Maluma se afianza en radios y lanza tema",FALSE,1,NA,"14/07/2017 22:30",FALSE,NA,"8,8599E+17",NA,"<a href=\https://about.twitter.com/products/tweetdeck\ rel=\nofollow\>TweetDeck</a>","labrujaecuador",0,FALSE,FALSE,NA,NA,"Maluma se afianza en radios y lanza tema","Malumaseafianzaenradiosylanzatema",99303,87044,937,1788,"Ecuador",48.6823266219239,"ECUADOR",25,0
"RT @labrujaecuador: Manchester United presenta nueva camiseta 2017/18 https://t.co/COvRNullzo",FALSE,0,NA,"04/07/2017 16:31",FALSE,NA,"8,82276E+17",NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""","aljavaco",1,TRUE,FALSE,NA,NA,"Manchester United presenta nueva camiseta","ManchesterUnitedpresentanuevacamiseta",1178,70,23,111,"Guayaquil",0.630630630630631,"GUAYAQUIL",9,0
"manzanita gitana @Pepetoala @CanelaRadioEc",FALSE,0,NA,"18/07/2017 16:24",FALSE,NA,"8,87347E+17",NA,"<a href=\http://twitter.com\ rel=\nofollow\>Twitter Web Client</a>","JoselinEsmeral1",0,FALSE,FALSE,NA,NA,"manzanita gitana Pepetoala CanelaRadioEc","manzanitagitanaPepetoalaCanelaRadioEc",176,16,11,41,"Guayaquil, Ecuador",0.390243902439024,"GUAYAQUIL, ECUADOR",9,0
"Mapa del Coliseo General Rumi<f1>ahui donde estar<e1> present<e1>ndose @daddy_yankee en Quito este 10 de Agosto 

Gracias a<U+0085> https://t.co/uhAZoNgJz4",FALSE,10,NA,"11/07/2017 15:28",TRUE,NA,"8,84797E+17",NA,"<a href=\http://twitter.com/download/iphone\ rel=\nofollow\>Twitter for iPhone</a>","DYARMY_EQUADOR",6,FALSE,FALSE,NA,NA,"Mapa del Coliseo General Rumi<f1>ahui donde estar<e1> present<e1>ndose daddyankee en Quito este  de Agosto 

Gracias a<U+0085>","MapadelColiseoGeneralRumi<f1>ahuidondeestar<e1>present<e1>ndosedaddyankeeenQuitoestedeAgostoGraciasa<U+0085>",27042,1628,833,76,"Ecuador",21.4210526315789,"ECUADOR",25,0
"RT @DYARMY_EQUADOR: Mapa del Coliseo General Rumi<f1>ahui donde estar<e1> present<e1>ndose @daddy_yankee en Quito este 10 de Agosto 

Gracias a @Can<U+0085>",FALSE,0,NA,"12/07/2017 22:18",FALSE,NA,"8,85262E+17",NA,"<a href=\http://twitter.com/download/android\ rel=\nofollow\>Twitter for Android</a>","Quinatoa5",6,TRUE,FALSE,NA,NA,"Mapa del Coliseo General Rumi<f1>ahui donde estar<e1> present<e1>ndose daddyankee en Quito este  de Agosto 

Gracias a Can<U+0085>","MapadelColiseoGeneralRumi<f1>ahuidondeestar<e1>present<e1>ndosedaddyankeeenQuitoestedeAgostoGraciasaCan<U+0085>",34,2,58,104,NA,0.0192307692307692,NA,25,0
"Marat<f3>n del viernes @MalumaFamilyGye quisiera escuchar en estos momentos #FelicesLos4 de @maluma gracias @CanelaRadioEc <ed><U+00A0><U+00BE><ed><U+00B4><U+0097><ed><U+00A0><U+00BE><ed><U+00B4><U+0097><ed><U+00A0><U+00BE><ed><U+00B4><U+0097>",FALSE,0,NA,"07/07/2017 18:05",FALSE,NA,"8,83386E+17",NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""","MarcelaGmezM",0,FALSE,FALSE,NA,NA,"Marat<f3>n del viernes MalumaFamilyGye quisiera escuchar en estos momentos FelicesLos de maluma gracias CanelaRadioEc dUAUBEedUBUedUAUBEedUBUedUAUBEedUBU>","Marat<f3>ndelviernesMalumaFamilyGyequisieraescucharenestosmomentosFelicesLosdemalumagraciasCanelaRadioEcdUAUBEedUBUedUAUBEedUBUedUAUBEedUBU>",2901,122,995,523,"Guayaquil, Ecuador",0.233269598470363,"GUAYAQUIL, ECUADOR",9,0
"Maravilloso escuchar a la mejor radio del pais @labrujaecuador <ed><U+00A0><U+00BD><ed><U+00B1><U+008C><ed><U+00A0><U+00BC><ed><U+00BE><U+00A4><ed><U+00A0><U+00BC><ed><U+00BE><U+00B6>",FALSE,1,NA,"12/07/2017 13:01",FALSE,NA,"8,85122E+17",NA,"<a href=\http://twitter.com/download/android\ rel=\nofollow\>Twitter for Android</a>","lukaquelo",0,FALSE,FALSE,NA,NA,"Maravilloso escuchar a la mejor radio del pais labrujaecuador dUAUBDedUBUCedUAUBCedUBEUAedUAUBCedUBEUB>","MaravillosoescucharalamejorradiodelpaislabrujaecuadordUAUBDedUBUCedUAUBCedUBEUAedUAUBCedUBEUB>",7627,460,1115,715,"loja",0.643356643356643,"LOJA",11,0
"Marc Anthony ahora sale con una modelo italiana https://t.co/uKbS0mECXC",FALSE,0,NA,"07/07/2017 14:30",FALSE,NA,"8,83332E+17",NA,"<a href=\https://about.twitter.com/products/tweetdeck\"" rel=\""nofollow\"">TweetDeck</a>""","labrujaecuador",0,FALSE,FALSE,NA,NA,"Marc Anthony ahora sale con una modelo italiana","MarcAnthonyahorasaleconunamodeloitaliana",99303,87044,937,1788,"Ecuador",48.6823266219239,"ECUADOR",25,0
