"text","polaridadSVM"
"El #1 de @Spotify @daddy_yankee este Verano 10 &amp; 12 @Agosto #Ecuador @DYMFC_ECUADOR @DnaGlobalEvents @CanelaRadioEc<U+0085> https://t.co/uzlxB3AUnK",0
"#WQNoticias En Cuenca se debate el alza del pasaje del bus urbano. https://t.co/MHSAkBYfxU",0
"@CanelaRadioEc @daddy_yankee #DaddyEnQuito #daddyyankee #DaddyEnQuito",0
"Emelec quiere mantener su invicto ante Guayaquil<U+00A0>City https://t.co/RE4neiu0lq",0
"RT @MetroStereo: Se viene tu favorito de la ma<f1>ana, #Np #CoreyTaylor con sus proyectos #Slipknot y #StoneSour en M2 de tu #Breakfast ft @Te<U+0085>",0
"#WQSport  @BarcelonaSCweb  Barcelona obligado a sumar en su estadio hoy frente a  Fuerza Amarilla @FuerzAmarillaSC https://t.co/fItDD8Fqkm",0
"Hola Anibal @WQRadio_EC  quisiera escuchar #Ven de @PabloJaraEc <ed><U+00A0><U+00BC><ed><U+00BE><U+00B6>Yo ser<e9> la tinta y t<fa> mi hoja de papel<ed><U+00A0><U+00BC><ed><U+00BE><U+00B6> #Sue<f1>aCantaAma",1
"Para taxi amarillo necesito, sector sur Guayaquil. 0981-167057.",0
"@CanelaRadioEc @Emersonmorocho No se vale :( muero por ganarme una entrada pero escucho por Internet y no son los mismos tiempos",0
"Llega \Mi villano favorito 3\"" y el imperdible thriller \""Viene de noche\""""",0
"Hola @WQRadio_EC   me pueden complacer con la canci<f2>n de mi precioso @DANIELPAEZMusic  #MeQuedoContigo <ed><U+00A0><U+00BE><ed><U+00B4><U+0097><ed><U+00A0><U+00BE><ed><U+00B4><U+0097><ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B8><U+008D> gracias",1
"Feliz jueves  @SoyFherWQradio te saludo desde #Uruguay ya en sintonia #calentamientoradial
@WQRadio_EC 
#PromoEcuadorJyB <U+2764>",0
"RT @MetroStereo: #LaMetroEsCool Que tu martes sea como un riff de #Dimebag <ed><U+00A0><U+00BE><ed><U+00B4><U+0098><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE><ed><U+00A0><U+00BD><ed><U+00B8><U+0088>. Nos escucharemos de vuelta ma<f1>ana con m<e1>s del #Breakfast ft<U+0085>",0
"Necesita urgente prestigiosa Instituci<f3>n Educativa. Presentarse con  documentos Maldonado y la 26 esquina de 8H00- 12H00. 2471113.",0
"#yovoyalconciertosalsaviva escuchando a filo de cama por @CanelaRadioEc",0
"Jajajajajaja <ed><U+00A0><U+00BE><ed><U+00B4><U+00A6><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB><U+200D><U+2640><U+FE0F><ed><U+00A0><U+00BD><ed><U+00B8><U+0082> https://t.co/3n6E1e3KSj",0
"RT @raider3892: @LaOtraRadioec #Cobijasquito la canci<f3>n es ""Que abr<ed>a sido de m<ed>"" de V<ed>ctor Manuel",1
"@WQRadio_EC  linda semana  xfa me podrian complacer con la hermosa cancion del bello de @MarquesMusica #unbrindisporti muchas gracias <ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BC><ed><U+00BE><U+00B8><ed><U+00A0><U+00BD><ed><U+00B8><U+009C>",1
"@genuineverve celebra 2 d<e9>cadas de su disco Urban Hymns",0
"@CanelaRadioEc  oscar de leon  de nacionalidad venezolana mi nombre daniel alvarado jimenes saludos",0
"@radioalfaec buenas tardes, me gustar<ed>a que pongan #ComoSiempre de @acholaterza cantante paraguayo <U+2764>",1
"RT @radio_sucre: Jhon Chancellor: Agradecimiento a toda la gente de Manta y a los hinchas por la gran confianza que me dieron.

#SucreDeport<U+0085>",0
"RT @elbopers: @CanelaRadioEc Jackson Castro",0
"Hoy el #M2 en el #MetroTOP20 junto a @KarlyCode es de @Minimmal con sus temas ""Bajo la Luz"" y ""Auc<ed>name"" Dale Play<U+0085> https://t.co/3KXoUnq1yM",0
"RT @PatriLandetta: @WQRadio_EC @QuesadaMusic @DouglasTRANZAS #Qu<e9>dateCon<c9>l https://t.co/BMhjyhngi3",0
"#JuevesConActitud junto a @KarlyCode through the #RouteofMusic! Te registro para el #MeetandGreet del @Quitofest co<U+0085> https://t.co/l1KTI1ayGx",0
"RT @MichelitapMero: A Oscar de Le<f3>n <U+2764> @CanelaRadioEc @Pepetoala una entradaaaa.

Michell Mero Mac<ed>as",0
"@CanelaRadioEc      porfa pongan la nueva cancion de  @JBALVIN #migente <ed><U+00A0><U+00BD><ed><U+00B6><U+0092><ed><U+00A0><U+00BD><ed><U+00B6><U+0092> @jbalvin_ecuador",1
"Viernes Para escuchar #FelicesLos4 de @maluma me podr<ed>an complacer con esa m<fa>sica <ed><U+00A0><U+00BD><ed><U+00B9><U+008C><ed><U+00A0><U+00BC><ed><U+00BE><U+00B6><ed><U+00A0><U+00BD><ed><U+00B2><U+0095> @WQRadio_EC",1
"'El planeta de los simios' destrona al 'Hombre Ara<f1>a' en la taquilla de Norteam<e9>rica",0
"#EnamorateConLaOtra La vida es mejor compartirla entre 2 personas que miran hacia un  sendero en com<fa>n. E-mail:  diegofe2010@hotmail.com",0
"RT @MetroStereo: <U+26A1><U+FE0F>Cool Morning<U+26A1><U+FE0F>Arrancamos tu semana con la energ<ed>a de ""Promises"" by #TheCranberries en tu #Breakfast ft @Teff_Palacios <U+270C><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE><U+0085>",0
"#Tauro Hoy recapacita sobre tus actos ya que no siempre vas a tener la raz<f3>n, todos tenemos derecho a equivocarnos",0
"RT @RoseGoyburo: @CanelaRadioEc @Pepetoala Pepito no sabemos el segundo nombre de Hildita pero la cancion la canta Victor Manuelle.",0
"#EnamorateConLaOtra Dama quite<f1>a de 48 a<f1>os,  Espera caballero profesional *  mariapiaintelectual@gmail.com",0
"Sonando #Attention de @charlieputh en 
@radioalfaec <ed><U+00A0><U+00BD><ed><U+00B8><U+008D>y^o^y",0
"@rafl1989 @MIES_Zona5 @IvanEspinelM @vanessafreirev @InclusionEc @aldiacomec @MundoVEOVEO @radio_sucre @IEPS_Ec<U+0085> https://t.co/MCoV5azO65",0
"RT @radio_sucre: G. Almada: Me hubiese gustado contar con Caicedo y en cuanto a Aleman fue disposicion tecnica

#SucreDeportes",0
"RT @mariaccf377: @WQRadio_EC Saludos! Pueden tocar #AmigaCruel @Melibeamusica @GilmarLeon #ComoMeGusta #CalentamientoRadialWQ",1
"Se necesita con experiencia. Enviar curr<ed>culum vitae a roxananca@gmail.com.",0
"@CanelaRadioEc  https://t.co/ot3ryIts9l",0
"Viernes Para escuchar #FelicesLos4 de @maluma me podr<ed>an complacer con esa m<fa>sica <ed><U+00A0><U+00BD><ed><U+00B9><U+008C><ed><U+00A0><U+00BC><ed><U+00BE><U+00B6><ed><U+00A0><U+00BD><ed><U+00B2><U+0095> @labrujaecuador",1
"@SoyFherWQradio Fercho buenas tardes me puedes complacer con #Loca de @MaiteOficial FT @Calidandee @WQRadio_EC #ComoMeGusta <ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BD><ed><U+00B9><U+008F>",1
"He tratado de V<ed>ctor Manuel @CanelaRadioEc @Pepetoala @radiocanelaec",1
"RT @kherreram: @CanelaRadioEc @LoroHomero Karen Herrera Medina, vamos al circo.",0
"Sonando MI BENDICI<d3>N de @jluna_oficial en @ExaFmEcuador 

Lindo domingo <U+2764><U+2764><ed><U+00A0><U+00BD><ed><U+00B1><U+008C>",0
"#WQNoticias Vicepresidente Jorge Glas dice que no hablar<e1> m<e1>s de caso Caminosca. https://t.co/eEUpWL6kTT",0
"Blake Lively ser<e1> la protagonista en \The Rhythm Section\"", una pel<ed>cula sobre espionaje""",0
"Amigos de @WQRadio_EC pueden complacerme con la canci<f3>n de @maluma #FelicesLos4 Gracias",1
"<U+00A1>Iniciamos #CalentamientoRadialWQ con la mejor m<fa>sica del Planeta junto a @SoyFherWQradio #ComoMeGusta https://t.co/jZOZ9WiT4U <ed><U+00A0><U+00BC><ed><U+00BE><U+00B6><ed><U+00A0><U+00BC><ed><U+00BE><U+00B5><ed><U+00A0><U+00BC><ed><U+00BE><U+00B5>",0
"Despedimos por hoy el #Breakfast ft @Teff_Palacios, pero m<e1>s de las mejores bandas continuar<e1>n acompa<f1><e1>ndote en<U+0085> https://t.co/KgHo4KVr09",0
"RT @DiianaVero: Miren esa carita ;) .. Invitenlo al #JhonatanLunaEnElConciertoExa @jluna_oficial @alvaro_exa @ExaFmEcuador http://t.co/L2lg<U+0085>",0
"@CanelaRadioEc  @Pepetoala  El titulo de la cancion es \He Tratado\.... de Victor Manuelle",1
"@labrujaecuador @takashijakome quisiera escuchar #AquellaNoche de @ken_y_official gracias<U+2764>",1
"<U+00A1>Sonando #Traicion de @blex_oficial s<f3>lo Aqu<ed> en #CalentamientoRadialWQ #ComoMeGusta <U+00A1>Activando tus neuronas! <ed><U+00A0><U+00BD><ed><U+00B1><U+0082><ed><U+00A0><U+00BD><ed><U+00B1><U+0088><ed><U+00A0><U+00BC><ed><U+00BE><U+00B5><ed><U+00A0><U+00BC><ed><U+00BE><U+00B6><ed><U+00A0><U+00BC><ed><U+00BE><U+00B5>",0
"RT @HStylesCrewEC: Hola, @radioalfaec por favor me complacen con 'Sign of the Times' de Harry Styles? <U+00A1>Gracias! https://t.co/zQ4GBYLcfX",1
"@WQRadio_EC @Anibal24Smith en #OxigenoWQ quiero escuchar el remix de #M<e1>sQueAyer d @rkmoficial y @ken_y_official ft Arcangel &amp, DeLaGhetto <U+00A1>",1
"RT @Tatiana23421678: Hola @WQRadio_EC  amigos como est<e1>n pongan al tema de mi favorito @JostinRamirezp  pensando en ti mujer",1
"#WQNoticias Este lunes se realiz<f3> el lanzamiento de la temporada de avistamiento de ballenas en el Oro. https://t.co/cenWiTqzIy",0
"@selenagomez nos seduce con sus sensuales labios en <U+0093>Fetish<U+0094> https://t.co/SmeCShSaGJ",0
"#WQNoticias @silvitabuendia: <U+0093>La legislaci<f3>n nos debe eso a las mujeres<U+0094>.",0
"@AXEA65 @marearojaec @CanelaRadioEc @LoroHomero @elnacionalec @AsambleaEcuador @LaRadioAsamblea @BloqueAP35<U+0085> https://t.co/OVB8fBofNn",0
"Ma<f1>ana en #WQNoticias, estar<e1> con nosotros @luzmilanicolad, Concejal Municipal de Guayaquil.
Esc<fa>chanos por<U+0085> https://t.co/hjk2axZuVy",0
"#WQNoticias Sismo no caus<f3> da<f1>os en Esmeraldas @Gadesmeraldas. https://t.co/5nJTFkcinB",0
"@CanelaRadioEc buenas tardes ya se da<f1>o la se<f1>al de la radio por tunein den arreglando gracias",0
"@CanelaRadioEc 

Buen d<ed>a les saluda Danny Gavilanes

La respuesta es V<ed>ctor Manuel.",0
"@MIES_Zona5 @CarchiEvelyn @vanessafreirev @IvanEspinelM @InclusionEc @aldiacomec @MundoVEOVEO @IEPS_Ec @radio_sucre<U+0085> https://t.co/AMiy8qt4hy",0
"Nueva versi<f3>n de \Aladdin\ todav<ed>a no cuenta con sus actores protag<f3>nicos a un mes de comenzar el rodaje",0
"#Escorpion Hoy trata de pensar en alternativas, es posible que no este yendo por el camino correcto pero aun puedes cambiarlo.",0
"RT @vallejo_mireya: @CanelaRadioEc Hilda Mar<ed>a Tengo Ganas de V<ed>ctor Manuel @CanelaRadioEc",1
"RT @Nanda_DYARMY: El Fuego del Caribe llega a Quito <ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5> el 10 de Agosto

#DaddyEnQuito

@daddy_yankee #1 <ed><U+00A0><U+00BC><ed><U+00BC><U+008E>

@DYARMY_EQUADOR 

@CanelaRadioEc htt<U+0085>",0
"Estoy aqui! Esto es el mejor programa de musica alternativa. Es El Vagon Alterantivo conmigo Edwin Poveda @vagonalt Empezando conThe Sundays",0
"@CanelaRadioEc @Pepetoala @LoroHomero oscar d<U+00B4>leon maria Asanza",0
"J. F. Cevallos: Soy el <fa>nico responsable de lo que pasa en Barcelona, para bien o para mal, soy el responsable.

#SucreDeportes",0
"RT @Mostrodealto: @Pepetoala @CanelaRadioEc @LoroHomero Oscar De  Le<f3>n  es Venezolano",0
"@CrudoEcuador @CanelaRadioEc asi es mejor https://t.co/GMsA6hhTOg",0
"#WQNoticias Tcnl. Mora:  El aislamiento de motos surti<f3> efecto, tuvo una influencia directa en la reducci<f3>n de delitos  @PoliciaEcuador",0
"#SabiasQue Escuchar m<fa>sica alegre produce sensaci<f3>n de felicidad y aumenta nuestra capacidad de percibir caras feli<U+0085> https://t.co/8NK0DIAXEY",0
"Luis Fernando Le<f3>n

""Es una oportunidad linda, por lo que vengo haciendo en mi club el esfuerzo y sacrificio se ve r<U+0085> https://t.co/Hxpt2trYBV",0
"Se agotan boletos para show de Paul McCartney en M<e9>xico",0
"RT @MetroStereo: I Wanna Rooooock!!! y @TwistedSisterNY lo sabe<ed><U+00A0><U+00BE><ed><U+00B4><U+0098><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE>#Mi<e9>rcolesDeCl<e1>sicos y toda la actitud del #Breakfast ft @Teff_Palacios va<U+0085>",0
"RT @nxbasantes: @CanelaRadioEc Oscar de Le<f3>n @Pepetoala",0
"@CanelaRadioEc el tema de la canci<f3>n se llama ASIA mi nombre es Fabi<e1>n Rocafuerte Soriano.. saludos",0
"EMPEZ<d3> EL PROGRAMA <ed><U+00A0><U+00BD><ed><U+00B8><U+008D>
#NoMePierdoEstrategias 
Por wqradio https://t.co/uZFqjqb5dN",0
"@vagosconsuerte @CanelaRadioEc @ExxonDj @rpadpre @jalaldubois @carloaguilarn1 feliz aniversario vagosssss",0
"Estamos  en  vivo @radio_sucre 700am   SUCRE DEPORTES PRIMERA EMISI<d3>N         20-07-2017 https://t.co/GCleSgAeh8 v<ed>a @YouTube",0
"RT @juan_sebash: @CanelaRadioEc muy buenos dias quisiera que me inviten a un desayuno canela bendiciones a todos",0
"@CanelaRadioEc @Pepetoala 

 #salsaviva  #salsaviva  quendan 18 dias 

los maximos  

KAREN DIAZ BARRE",0
"@FiscaliaEcuador @PichinchaCJ @PichinchaGob @CorteNacional @radiotarqui @radio_sucre @ecuavisa @ASOMAcanalvida<U+0085> https://t.co/kE0rkImnU1",0
"@MIES_Zona8 @marsij2 @PoliticaEc @IvanEspinelM @GeovannyCanar @RolandoNavarroM @SchezFernandez @JuanitoFSC<U+0085> https://t.co/rdCMD97QTX",0
"Dan Brown anuncia fecha de lanzamiento de \Origen\"", su nueva novela: el pr<f3>ximo 5 de octubre a nivel internacional""",0
"Assassin's Creed pasar<e1> de la consola a la pantalla chica con una serie animada",0
"RT @MarcosZerna: @CanelaRadioEc @Pepetoala la canci<f3>n se llama Asia de Willie colon . Marcos zerna moran",0
"@radioalfaec por favor me complacen con 'Sign of the Times' de Harry Styles? Gracias! #AlfaTop20",1
"RT @alejandrovera47: @CanelaRadioEc quiero ir al concierto de salsa viva",0
"@MetroStereo Buena onda para este s<e1>bado alternativo!",0
"Hola @radioalfaec, me gustaria mucho escuchar el temazo #LOCA de Maite Perroni para bailar con esse reggaeton <ed><U+00A0><U+00BC><ed><U+00BE><U+00B6><ed><U+00A0><U+00BD><ed><U+00B2><U+0083> Gracias <ed><U+00A0><U+00BD><ed><U+00B8><U+0098>",1
"RT @noiskrell: Now playing on @radioalfaec ! https://t.co/0jGZwsmowv",0
"RT @Milo_mdi: @CanelaRadioEc #DaddyEnQuito #DaddyEnQuito @daddy_yankee",0
"@MIES_Zona5 @IvanEspinelM @vanessafreirev @InclusionEc @RadioLibre9 @RadioCiudadanaE @aldiacomec @IEPS_Ec<U+0085> https://t.co/d4PwYBbsgY",0
"#Capricornio Hoy recuerda que las cosas que no necesitas no las deber<ed>as retener, trata de dejar de lado todo aquello..",0
"#WQNoticias @silvitabuendia: <U+0093>El asesino est<e1> copiando cr<ed>menes que vende la prensa internacional<U+0094>. 2/2",0
"<U+00A1>Escuchas a @linkinpark con #TalkingToMyself en #CalentamientoRadialWQ #RIPChesterBennington https://t.co/jZOZ9W1hGk",0
"Spice Girls y Backstreet Boys planean una gira juntos",0
"@alexklaere @jimmyjairala @WQRadio_EC @radiocentroec @RadioSantiagoec @AmericaRadioGye @RadioMorena<U+0085> https://t.co/ByCWixb3JN",0
"@CanelaRadioEc #DaddyEnQuito #DaddyYankee @daddy_yankee #DaddyEnQuito",0
"RT @dayanataly94: Buen dia @labrujaecuador me podrian complacer  con la canci<f3>n  #NiReggaetonNiRock de @GenaroMeCachas @KiaveNove gracias <ed><U+00A0><U+00BD><ed><U+00B8><U+0098>",1
"RT @mamavudu: #suena retorno en @MetroStereo #sayce @sayceoficial",0
"RT @JovenesxRafael: El recorrido de despedida de nuestro l<ed>der @MashiRafael ser<e1> transmitido en vivo por @canelaradioec y @RADIOAMERICAEC #<U+0085>",0
"RT @ma_pilla: @CanelaRadioEc Oscar de Le<f3>n.... Mar<ed>a P<ed>a Arboleda  alvear",0
"RT @jessi_yance: @CanelaRadioEc  buenos dias porfis quiero una entrada al convierto de salsa gracias..",0
"@WQRadio_EC me podrian complacer con #Ven de @PabloJaraEc Gracias #Sue<f1>aCantaAma",1
"@KidRock se postula para el Senado de EEUU",0
"Se<f1>ora, puertas adentro, todo oficio, 4 <f1>i<f1>os, limpeza y cocina y ropa. Solo Interesados. 0986701520.",0
"@WQRadio_EC @AmericoOficial Que Rico !!!!pero sera solo para Ecuador @AmericoOficial si sabes seria maravilloso esc<U+0085> https://t.co/qYNZricwyI",0
"G. Almada: Dios quiera nunca vaya a ocurrir una desgracias jugando a estas horas, con el sol y en esta altura, pero cada uno busca ventaja",0
"Ventas - sueldo b<e1>sico, viaticos, incentivos, premios.  deltapower2017@gmail.com.",0
"Un comando armado irrumpi<f3> en una fiesta familiar en M<e9>xico y asesin<f3> a 11<U+00A0>personas https://t.co/MVYqsm5tmy https://t.co/WtG3VCaoeR",0
"RT @labrujaecuador: Actor que dej<f3> \The Walking Dead\"" cree que los escritores no sab<ed>an qu<e9> hacer con su personaje https://t.co/CezPsxMUlf""",0
"The Weeknd est<e1> locamente enamorado de Selena Gomez https://t.co/S6fNjO7uW1",0
"RT @ArgotiPablo: @Karlycode genial tarde
Xfa inscribeme para el 2do d<ed>a del @Quitofest soy Pablo Argoti de Quito mi <U+260E> 0984932135
La @MetroS<U+0085>",0
"Disfrutas de #Cobarde de @DANIELPAEZMusic en #Ox<ed>genoWQ https://t.co/jZOZ9WiT4U  <ed><U+00A0><U+00BE><ed><U+00B4><U+00A3><ed><U+00A0><U+00BC><ed><U+00BE><U+00B5><ed><U+00A0><U+00BC><ed><U+00BE><U+00B6>",0
"Marc Anthony ahora sale con una modelo italiana https://t.co/uKbS0mECXC",0
"@vagosconsuerte @CanelaRadioEc @rpadpre @ExxonDj @jalaldubois Vagos, manden un pollito para las guaguas de Firmesa.",0
"Gillian Anderson critica la falta de mujeres en el equipo de \The X-Files\""""",0
"@WQRadio_EC @Anibal24Smith en #OxigenoWQ quiero escuchar el remix de #M<e1>sQueAyer d @rkmoficial y @ken_y_official ft Arcangel &amp, DeLaGhetto<ed><U+00A0><U+00BD><ed><U+00B1><U+00BD>",1
"Hola @labrujaecuador  porfa podr<ed>an poner #HeyDJ de @CNCOmusic y env<ed>en un saludo al mejor fandom @CNCOEcuadorVIP gracias <U+2764><U+2764>",1
"@CanelaRadioEc @Pepetoala es Victor Manuel soy gabriella sovenis",0
"RT @javilichito: @LaOtraRadioec 
#conlascobijasalaire 
Un saludo especial. Para Alex Cordova por su cumple de parte de johis",0
"Buenos d<ed>as Anibal @WQRadio_EC nos puedes complacer con lo nuevo de @MaiteOficial ft @Calidandee #loca #WQcomoMegusta. Gracias",1
"Jueves Para escuchar #FelicesLos4 de @maluma me podr<ed>an complacer con esa m<fa>sica <ed><U+00A0><U+00BD><ed><U+00B9><U+008C><ed><U+00A0><U+00BC><ed><U+00BE><U+00B6><ed><U+00A0><U+00BD><ed><U+00B2><U+0095> @LaOtraRadioec",1
"@MetroStereo @gunsnroses @offspring R amstein
O bituary
B asca
E pica
R ed hot chilli papers
T otal Death
O peth
Roberto Mi<f1>o. UIO.",0
"RT @Teff_Palacios: Arrancamos promo en tu @MetroStereo para llevarte al @Quitofest <ed><U+00A0><U+00BC><ed><U+00BE><U+00B6> https://t.co/HDmujYr0FX",0
"#Virgo Hoy aprender<e1>s muchas cosas pero de la peor manera y esto te va a hacer madurar r<e1>pidamente y mejorar en tu vida",0
"<c9>stos son los pa<ed>ses m<e1>s haraganes del mundo seg<fa>n los datos recopilados por los<U+0085> https://t.co/wRMedBnL9L https://t.co/mFodMwC8IG",0
"Linda noche para escuchar #voyabuscarelamor de @JoelyBrian x #lanochewq @WQRadio_EC con @angelochoar y la  #promoecuadorjyb",1
"RT @dianamilena2611: #CobijasQuito @LaOtraRadioec Salsa Viva Milena Pe<f1>a #164 <ed><U+00A0><U+00BD><ed><U+00B8><U+00AC>",0
"Mira c<f3>mo ser<e1> esta despedida aqu<ed> <ed><U+00A0><U+00BE><ed><U+00B4><U+0098> <U+27A4> https://t.co/h7CogJamsk",0
"@CanelaRadioEc #DaddyEnQuito #DaddyenQuito #DaddyEnQuito #DaddyEnQuito",0
"<U+00A1>Disfrutas de #VolverteaVer de @neiramusica ahora en #CalentamientoRadialWQ <ed><U+00A0><U+00BC><ed><U+00BE><U+00B5><ed><U+00A0><U+00BC><ed><U+00BE><U+00B6><ed><U+00A0><U+00BC><ed><U+00BE><U+00B5><ed><U+00A0><U+00BC><ed><U+00BE><U+00B5><ed><U+00A0><U+00BC><ed><U+00BE><U+00B5>",0
"Esc<fa>chanos por wqradio 
<U+231A><U+FE0F>17:30 a 18:30 Lun - Vie
#NoMePierdoEstrategias https://t.co/5OTx5mWoZa",0
"Detectan una <U+0093>actividad inusual<U+0094> de submarinos<U+00A0>norcoreanos https://t.co/oBgvByamcN https://t.co/zHIkiQP7Jk",0
"@CanelaRadioEc  #DaddyYankee  #DaddyEnQuito  @daddy_yankee   @DYMFC_ECUADOR con ganas de ir al show  #DYARMY https://t.co/wJquEax2CZ",0
"Amigos de @CanelaRadioEc pueden complacerme con la canci<f3>n de @maluma #FelicesLos4 Gracias",1
"@radio_sucre @ATMGuayaquil C<f3>mo est<e1> compa<f1>ero? @PabloNoboa1 @moranfabian",0
"@SoyFherWQradio me pasas #GanasLocas de @PrinceRoyce @FarrukoOfficial porfa en #CalentamientoRadial @WQRadio_EC 
#PromoEcuadorJyB gracias!",1
"@laotraradioec
Salydis desde Providence, Rhode Island. USA.",0
"@Pepetoala @LoroHomero @CanelaRadioEc V<ed>ctor manuelle",0
"RT @AleJacome3: #ALESSOCONALFARADIO @RadioAlfaec @Alesso",0
"@CanelaRadioEc @Pepetoala oscar de le<f3>n. El fara<f3>n de la salsa",0
"RT @NadyGaby: @alvaro_exa @ExaFmEcuador Que chevereee... el concierto mas esperado del a<f1>o. Deber<ed>an invitar a Carlos Rivera <ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B8><U+008D>",0
"@laotrafmec #cobijasalairequito#saludos desde madrid m encanta la radio saludos familia Camacho Carrion n la Lucha d los pobres bendiciones",0
"RT @Xavito18: Puerto Rico @CanelaRadioEc @Pepetoala @LoroHomero nacionalidad de. V<ed>ctor Manuel",0
"jajajajaja hermoso https://t.co/aDeKO06rpG",0
"Asi sea pues, amen!! https://t.co/3YLnN9Pd7o",0
"@labrujaecuador Y quienes son ?????",0
"#WQNoticias Prefectura impulsa la cr<ed>a de pollos ecol<f3>gicos en #Guayas. https://t.co/svCC7zsHH8",0
"Jos<e9> Chamorro ""En la tarde me re<fa>no con Alfaro para definir lo de Marcos Caicedo. Con Pancho estamos rescatando el<U+0085> https://t.co/lAAjtIRuvn",0
"RT @Guillyldu: @CanelaRadioEc #CocinadoEcuador acoliten con unas entradas a daddy yankee",0
"@Radiaciont @LoroHomero @PATODIAZGUEVARA @fxcarrion @PasanteCanela @mashifraga @AlejaDuqueR @CanelaRadioEc Un salud<U+0085> https://t.co/O5jlsUYoyY",0
"@MIES_Zona8 @GeovannyCanar @IvanEspinelM @radiorumbagye @radio_sucre @ronald_chavezo @RadioHuancavilk<U+0085> https://t.co/zJUhnJLRQq",0
